coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed Apr 01 15:51:31 +0000 2020,,,,0,1245378266141204480,,,,en,,,1,1245362853617565697,trevor_1da,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @trevor_ochom: That @IamApass Corona is going to hit even in the post corona era. Trust ugandans to dance to any groovy beat!,https://twitter.com/IamApass/status/1245378266141204480,Mon Aug 30 07:22:21 +0000 2010,IamApass,false,"""African Yayo Album Now Available https://t.co/JjZRAHaHQS",48695,138472,1,71,bookings@iamapass.com,A Pass Bagonza 🐐,IamApass,48057,,http://www.iamapass.com,true
,Wed Apr 01 10:06:11 +0000 2020,,,,1,1245291360610947072,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just wanted to let someone people know 
Corona virus isn't bigotry
It doesn't judge you by your religious beliefs and then decide if it wants to infect you or not",https://twitter.com/jellyjoel_/status/1245291360610947072,Sun Nov 06 13:28:30 +0000 2011,jellyjoel_,false,"Hey,it's Jelly(Joel)
Bahrain❤
Instagramr,Vine&musically:jellyjoel_
Snapchat: jellyjoel15",1545,71,251,0,"Manama,Bahrain",Joel Johnson,jellyjoel_,203,,,false
,Wed Apr 01 07:23:41 +0000 2020,,,,0,1245250468311232512,,,,en,,,1048,1245233949141417985,iAnkurSingh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @iAnkurSingh: Supreme Court yesterday asked govt to take action against fake news during Corona pandemic.

Propaganda peddlers are makin…",https://twitter.com/amektiwari/status/1245250468311232512,Wed Apr 20 15:32:04 +0000 2011,amektiwari,false,,2914,39,360,1,ghaziabad,amek,amektiwari,5095,,,false
,Wed Apr 01 10:15:29 +0000 2020,,,https://twitter.com/EzedumEzedum/status/1245255941076987910,0,1245293703192809472,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Let's hope https://t.co/XpePbyQJDG,https://twitter.com/SheriffQuadry/status/1245293703192809472,Mon Mar 29 07:04:15 +0000 2010,SheriffQuadry,false,"Host, Morning Crossfire
Nigeria Info FM Lagos
 I.G @sheriffquadry
beatzone990@yahoo.com
Tweeets are MY views ALONE.
Retweet is NOT an endorsment",486,8982,845,22,"ÜT: 4.880508810408922,6.940155650557621",SHERIFF QUADRY,SheriffQuadry,92118,,,false
,Wed Apr 01 09:24:57 +0000 2020,,,,0,1245280982615408648,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I really thought this corona stuff was an april 1 joke. SHIT.,https://twitter.com/whitechocoblock/status/1245280982615408648,Thu Apr 26 20:12:45 +0000 2018,whitechocoblock,false,,1103,19,125,0,"Amsterdam, The Netherlands",€,whitechocoblock,1466,,,false
,Thu Apr 02 05:25:16 +0000 2020,,,,0,1245583055722393601,,,,en,,,23,1245582918174433283,mangalpady,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mangalpady: Spreading corona virus is a serious offence!

Knowing that corona will spread rapidly if Karnataka borders are opened, Kera…",https://twitter.com/siddarthpaim/status/1245583055722393601,Mon Mar 14 05:27:05 +0000 2011,siddarthpaim,false,"Technologist by Profession.Thought Leader, Love Mathematics,Startups, Public Policy, Foreign Policy,Economics. Views are Personal.",51277,27060,3234,502,Bengaluru,Siddarth Pai,siddarthpaim,90001,,,true
,Wed Apr 01 11:20:57 +0000 2020,students,,,0,1245310175357153280,,,,en,,,9,1245301158249467905,TracyChenMedia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TracyChenMedia: Opinion: Colleges that enroll the largest numbers of #students from low-income families and commit to admitting student…,https://twitter.com/BiaBernum/status/1245310175357153280,Mon Jun 27 14:58:16 +0000 2016,BiaBernum,false,Communication professor stuff | Occasional teaching insight | Sewing (https://t.co/UXRcoK76Kj) | 🧵✂️♻️| 🐈 | 🔥👆🏼| 💙🤍,67811,609,1093,23,The Empire State,Bia Bernum 🐈🧵🖍,BiaBernum,10032,,https://www.linkedin.com/in/biabernum,false
,Wed Apr 01 20:12:52 +0000 2020,,,,0,1245444036208574464,,,,en,,,451,1245229578412490752,Akinjoshua2017,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Akinjoshua2017: Imagine your bank deducts #5000 from your account and tells you ""it was deducted as your donation to fight Corona virus…",https://twitter.com/AmLcfr/status/1245444036208574464,Mon Feb 17 23:15:42 +0000 2020,AmLcfr,false,,0,20,345,0,,Am Lcfr,AmLcfr,215,,,false
,Wed Apr 01 13:02:49 +0000 2020,,,,0,1245335812142551040,,,,en,,,243,1245333822964518915,TeluguChegu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TeluguChegu: This AP Chief minister totally is out of subject....

Again he comes out to assert that corona is like any other flu

Mr C…",https://twitter.com/madhuaddala9991/status/1245335812142551040,Tue Sep 04 17:29:00 +0000 2018,madhuaddala9991,false,jai janasena jai pawar star,7208,225,721,0,tanuku India,Madhu addala ✊🔯✊,madhuaddala9991,5618,,,false
,Thu Apr 02 00:43:20 +0000 2020,NationalDoctorsDay StayHome,,,0,1245512102787321856,,,,en,,,279,1244740961537642498,JanetJackson,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JanetJackson: Cute 😊 #NationalDoctorsDay #StayHome,https://twitter.com/girlwhyubashful/status/1245512102787321856,Thu Sep 22 21:18:57 +0000 2016,girlwhyubashful,true,,319,7,135,0,,Sharon,girlwhyubashful,69,,,false
,Wed Apr 01 11:59:11 +0000 2020,,,,0,1245319800106164225,,,,en,,,5940,1245297803745726465,ImranKhanPTI,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ImranKhanPTI: I want our youth to play their role in helping our fight against the COVID 19 by joining our Corona Tiger Force which wil…,https://twitter.com/Zafarashiq6/status/1245319800106164225,Sat Aug 03 12:10:05 +0000 2019,Zafarashiq6,false,"If your plan is for 1 year, plant rice 🌾if your plan is for 10 years plant trees🌲if your plan is for 100 year educate children",10798,607,891,0,Oman,Zafarashiq,Zafarashiq6,10568,,,false
,Wed Apr 01 09:01:35 +0000 2020,,,,0,1245275104386387970,,,,en,,,5,1245274388938842112,DanielEstrin,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DanielEstrin: Corona Cakes from Gaza:,https://twitter.com/Abdalhadihadi/status/1245275104386387970,Mon Apr 12 13:27:59 +0000 2010,Abdalhadihadi,false,Palestinian-Swede. Post-doc of @webertweets Member of @globalyacademy . Associate at @vdeminstitute and @pcrcbih Engaged scholar. My opinions only,4510,1685,618,36,EU,Dr. Abdalhadi Alijla,Abdalhadihadi,12385,,http://www.alijla.com,false
,Wed Apr 01 14:58:59 +0000 2020,,,,0,1245365046328406023,,,,en,,,4011,1245170078259335168,atensnut,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @atensnut: My wishes for Chris Cuomo are the same thing Chris would wish for our President should the President  get Corona virus. 

Sor…",https://twitter.com/McginleyJim/status/1245365046328406023,Wed Aug 23 13:38:23 +0000 2017,McginleyJim,true,,5608,12,31,0,,Jim McGinley,McginleyJim,4453,,,false
,Wed Apr 01 10:00:03 +0000 2020,,,https://twitter.com/lix_lee007/status/1245264128383434752,2,1245289816477982729,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",illusion is coming yll. should prepare my self. but not sure with corona virus https://t.co/XraEPHi8Nr,https://twitter.com/haeyaakjh/status/1245289816477982729,Sat Apr 28 13:40:30 +0000 2018,haeyaakjh,false,fan account • even your name that i called out of habit #김재환 🌙🎸,20633,1303,441,9,WIN:D🍃,4:D🍃,haeyaakjh,40035,,,false
,Wed Apr 01 14:57:51 +0000 2020,,,,0,1245364760033529861,BenAffleck,1238986739873546200,329746058,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@BenAffleck @FeedingAmerica So Batman what are gonna do about your little friends that release the corona!,https://twitter.com/JCPolicarpi/status/1245364760033529861,Fri Sep 14 20:44:35 +0000 2018,JCPolicarpi,false,,839,13,313,0,,Josué Policarpi,JCPolicarpi,745,,,false
,Wed Apr 01 10:15:17 +0000 2020,,,https://twitter.com/ArvindKejriwal/status/1245293234693320704,2,1245293649178423296,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Good sir 👏👏👏 Much needed.. hope no doctor give his life due to corona https://t.co/zTDBcFKke7,https://twitter.com/AAP_ka_Yogesh/status/1245293649178423296,Mon Jul 02 11:58:10 +0000 2012,AAP_ka_Yogesh,false,"No Endorsements|| Personal Views|| AAP News & Updates|| Big fan of Arvind Kejriwal... ||
20 saal Delhi ka CM Arvind Kejriwal ||
Na rukhenge... na thakenge...||",6719,464,2925,4,Karnataka,Bhogesh Sholapur,AAP_ka_Yogesh,5387,,https://aamaadmiparty.org,false
,Thu Apr 02 06:12:26 +0000 2020,,,,0,1245594924554174464,,,,en,,,3985,1245566061417615361,Shehzad_Ind,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Shehzad_Ind: Easy to sit at home, gorge on the carbohydrates &amp; abuse cops BUT NOT A WORD BY HER ON THE SPIT &amp; STONE ATTACK BY JAMATI MO…",https://twitter.com/Lalitha82/status/1245594924554174464,Mon Jul 04 10:21:35 +0000 2011,Lalitha82,false,,11716,237,122,3,Bangalore,Lalitha,Lalitha82,15205,,,false
,Wed Apr 01 05:30:55 +0000 2020,,,,0,1245222089360994304,,,,en,,,5041,1245054025805860864,KiranKS,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KiranKS: China built a 1000 bed Corona virus hospital in 10 days per Communist media. Everyone was like wah wah.. 

Indian Railways tra…",https://twitter.com/GauravGupta49/status/1245222089360994304,Wed Jun 08 07:41:49 +0000 2011,GauravGupta49,true,,3353,3,135,0,,Gaurav Gupta,GauravGupta49,3577,,,false
,Thu Apr 02 04:32:07 +0000 2020,,,,0,1245569679969488896,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Does anyone know who’s actually sick with corona??,https://twitter.com/MCstevens1337/status/1245569679969488896,Fri Jan 11 01:30:17 +0000 2013,MCstevens1337,false,🥺👉👈,5964,347,585,2,,MC™,MCstevens1337,4788,,,false
,Wed Apr 01 15:15:09 +0000 2020,keep chocolate we ladyjanesapporo スウィートレディージェーン札幌,,https://www.instagram.com/p/B-cWKjepq0p/?igshid=1h2a5ugnl5uzv,0,1245369113649664000,,,,en,,false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#keep out Corona
#chocolate chip cookie
#we will win
#ladyjanesapporo 
#スウィートレディージェーン札幌 https://t.co/XDChkD3asW",https://twitter.com/ronmakoshi/status/1245369113649664000,Wed May 18 03:28:26 +0000 2016,ronmakoshi,false,札幌のアメリカンスタイルのスウィーツ&カフェ   スウィートレディージェーン  オーナーシェフ,46,67,4,0,北海道 札幌市 東区,Ron  H.マコシ,ronmakoshi,282,,,false
,Thu Apr 02 05:45:27 +0000 2020,,,,0,1245588134554775557,,,,en,,,7,1245587884410728449,sanzinme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @sanzinme: Corruption seems to be more dangerous than Corona at the moment.,https://twitter.com/CoolSky_/status/1245588134554775557,Sun May 30 15:26:34 +0000 2010,CoolSky_,false,"Traveler • Blogger • Photographer @mycoolclicks 🇳🇵⌚️ ✈️ — I like the smell of earth, sound of wind through trees, sight of mountains & feeling of being alive.",57239,4079,1951,47,World,🌏🚶🏻Wayfarer 📷,CoolSky_,76500,,http://sarojpandey.com,false
,Wed Apr 01 16:29:05 +0000 2020,,,,0,1245387719758368769,,,,en,,,1254,1245195814730788864,TamizhRatsaschi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TamizhRatsaschi: 119 foreign Nationals who participated in Psuedo Hindutva Guru Jaggi Vasudev's Mahashivratri event on 21.02.2020 are u…,https://twitter.com/crazyrals/status/1245387719758368769,Sun Jul 19 07:42:01 +0000 2009,crazyrals,false,"Political observer, Cricket watcher, Movie enthusiast, IT professional.",15,196,130,19,Bangalore,crazyrals,crazyrals,83427,,http://crazyrals.wordpress.com,false
,Thu Apr 02 00:14:27 +0000 2020,,,,0,1245504832351473665,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",My dad just told me the guy that sings staceys mom just died from corona .... that hit hard,https://twitter.com/gracelynn98/status/1245504832351473665,Sat Dec 10 14:48:15 +0000 2011,gracelynn98,false,probably not making a video // click the link,4638,749,372,1,NJ ,Gray🥀,gracelynn98,52839,,https://youtu.be/QPo-sT9bEjU,false
,Wed Apr 01 09:25:30 +0000 2020,,,,0,1245281122336026624,,,,en,,,451,1245229578412490752,Akinjoshua2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Akinjoshua2017: Imagine your bank deducts #5000 from your account and tells you ""it was deducted as your donation to fight Corona virus…",https://twitter.com/lone_orc/status/1245281122336026624,Thu Jan 11 23:13:23 +0000 2018,lone_orc,false,💨https://t.co/FuL6tyKaY2,95027,2580,1416,4,⛄️,DieLikeBot🤴🏽🔥,lone_orc,86409,,http://idfwu.com,false
,Thu Apr 02 05:01:30 +0000 2020,,,,0,1245577073080406017,,,,en,,,7,1245573606739861505,RajVerm57566198,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RajVerm57566198: @DeepakP25173710 @Aryavrta @HMOIndia Doubling time for COVID  19 in India is between 5-6 days. So, effect of Janata Cu…",https://twitter.com/DharamvirMumrej/status/1245577073080406017,Sun Apr 17 10:04:31 +0000 2016,DharamvirMumrej,false,"Hariom,  
Guru kripa  hi kevalm Shishy's Perm Mangalm, Retired from Govt. of India, MOC & IT. Presently Rishiprashad Sewadar Karol Bagh Ashram, New Delhi.",400800,2497,1650,30,India.  Delhi,Dharamvir Singh,DharamvirMumrej,514245,,,false
,Wed Apr 01 10:43:04 +0000 2020,,,,0,1245300644392493057,,,,en,,,14,1245251287903600640,nishants79,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nishants79: @KapilSibal There is only One India, Which is fighting against Corona Virus and Some hidden virus as well, who are trying t…",https://twitter.com/Samarthshankar7/status/1245300644392493057,Fri Sep 20 13:48:44 +0000 2019,Samarthshankar7,false,"अहिंसा परमो धर्म
धर्मो हिंसा तथैव चः 

हिंदूओ साजिश गहरी, @BJP4India छुरा मारने की फिराक में, सपरिवार आत्मरक्षा ट्रेनिंग शुरू करनी होगी। कट्टर हिंदू फालो करे⚔",8394,761,2156,0,,Samarthshankara,Samarthshankar7,17986,,,false
,Thu Apr 02 00:04:13 +0000 2020,,,https://twitter.com/PanamaRedin215/status/1245112522748899329,0,1245502257820569600,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yeah nah I’m good https://t.co/3mijfNrGoy,https://twitter.com/dylann08/status/1245502257820569600,Fri Mar 09 06:23:20 +0000 2018,dylann08,false,,3389,617,4520,0,"Dayton, OH",Anthony 🎒,dylann08,3221,,https://m.facebook.com/dylan.nugent.56,false
,Wed Apr 01 16:37:51 +0000 2020,,,,0,1245389928092979201,DiamondandSilk,1245370586240618500,2908170952,en,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@DiamondandSilk Amen! Take that Corona! Don’t mess with US-THE UNITED STATES OF AMERICA! We shall prevail because we were established on a land with people who know whose love NEVER fails.,https://twitter.com/Bruins_87/status/1245389928092979201,Sun Jul 02 20:48:47 +0000 2017,Bruins_87,false,Faith & Reason. How live each day & season? Pray: Remove @ASavageNation from Britain's banned list--America's immigrant son and national treasure.,41342,4955,5334,4,,ET Noel,Bruins_87,29141,,,false
,Thu Apr 02 02:01:38 +0000 2020,,,https://twitter.com/CNBC/status/1245493745950306304,0,1245531808948785152,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Corona vaccine trail is on target?

Everybody knows that it is a big game to depopulate the world. Vaccine already have been prepared. It is just a fun to show that America is innocent. https://t.co/jNZLvcDU6k",https://twitter.com/lahoriboota4/status/1245531808948785152,Tue Mar 31 12:27:16 +0000 2020,lahoriboota4,false,A different way of thinking.,196,10,442,0,"Lahore, Pakistan",Lahori Boota,lahoriboota4,101,,http://notoutcommunications.com,false
,Wed Apr 01 06:29:32 +0000 2020,,,,0,1245236837213515776,,,,en,,,5,1245236349864521728,ernestleenot,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ernestleenot: @davidf4444 @Quin4Trump @Lawsen_Webb @realTrumpSquad @kit_bramat @_931721129664 @Mattytwo2 @Boscobomber1 @yaacovba @Ley_M…,https://twitter.com/Lawsen_Webb/status/1245236837213515776,Sun Oct 06 08:02:13 +0000 2013,Lawsen_Webb,false,#KAG - Border Agent - Private Eye - Politics - An Aspiring  Actor/Model - https://t.co/DAuvjMwNLn  @breitbarttexas  @policemag  @policeone - on @getonGAB @ LawsWebb1 https://t.co/bPlZjWjJ3U,332,7698,6968,26,"New York City - Paris, Tx.",Law's Webb,Lawsen_Webb,11188,,,false
,Wed Apr 01 21:09:37 +0000 2020,,,https://twitter.com/SectorsUnited/status/1245456007662170113,5,1245458320921702400,,,,en,,false,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JOINED @SectorsUnited AS STREAMER (THEY USED MY CORONA PFP OMFG) https://t.co/fCejykg9T8,https://twitter.com/ShadyHereX/status/1245458320921702400,Tue Apr 16 14:47:05 +0000 2019,ShadyHereX,false,Fortnite streamer || 1.4k+ Twitch Followers || ShadyHereX on twitch|| Managed by @PantherzZtv || Grinding for @FazeClan || Member of @SectorsUnited ||,1542,5241,335,0,,Shady #Faze Shady,ShadyHereX,1348,,,false
,Wed Apr 01 10:49:13 +0000 2020,,https://twitter.com/rkmathdotorg/status/1245302189330821120/photo/1,https://youtube.com/user/Ramakrishnamathhyd/live,12,1245302189330821120,,,,en,,false,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Watch only LIVE telecast of Sri Rama Navami 2020 celebrations ( to be held behind closed doors of the temple because of Corona Pandemic) tomorrow from 7:15 PM IST through our live streaming link:
https://t.co/ZdPrW59Eu7 https://t.co/3S2T3JI8Pt",https://twitter.com/rkmathdotorg/status/1245302189330821120,Wed Jul 20 08:34:28 +0000 2011,rkmathdotorg,false,"This is the official account of Ramakrishna Math, Hyderabad. Devotees can get updates on the message of Holy Trio & various activities of the Math.",14,4677,11,17,"Hyderabad, India",Ramakrishna Math Hyderabad,rkmathdotorg,1802,,http://www.rkmath.org,false
,Thu Apr 02 03:59:47 +0000 2020,,,,0,1245561541463687169,,,,en,,,11,1245398847175766016,vikranttongad,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vikranttongad: Dear all corona relief workers

We all appreciate ur work and thankful for ur kind support towards distributing grocery…",https://twitter.com/HydWatch/status/1245561541463687169,Sun Nov 13 11:20:37 +0000 2016,HydWatch,false,News with Focus on people's problems Due to Policy paralysis - Better India with Public Transport Development🌲 🌳 🌊🐢,131900,5451,4706,36,"Hitech City, Rajendra Nagar",Indian Thinkers Dias,HydWatch,143701,,,false
,Wed Apr 01 23:27:54 +0000 2020,,,,0,1245493118352470016,,,,en,,,8,1245111122275061760,BakiDdemirci,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BakiDdemirci: Imagine corona virus was a April fools joke. AHAHAHAH it would be really funny, come on governments tell us it was a joke…",https://twitter.com/Yousif_Resha/status/1245493118352470016,Mon Jul 27 22:04:43 +0000 2015,Yousif_Resha,false,"BUEian, abusive.",2453,219,153,0,,Shahan.,Yousif_Resha,3234,,,false
,Wed Apr 01 14:48:37 +0000 2020,,,,0,1245362436984602624,,,,en,,,500,1245339662412996608,rahulkanwal,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @rahulkanwal: Tablighi Jamaat uploaded multiple videos of their congregation. Mysteriously some videos disappeared. Using digital forens…,https://twitter.com/SayYesToWisdom/status/1245362436984602624,Thu Jan 18 10:41:45 +0000 2018,SayYesToWisdom,false,"।।सत्यमेव जयते।।
Centre-right /  Politically incorrect
Don't try to touch my religious sentiments.
Belive in - वसुधेव कुटुम्बकम!",82520,149,190,0,"दारागंज ,प्रयागराज,भारत",#ShashwatSays🇮🇳 🇮🇳,SayYesToWisdom,14973,,https://shashwatsays.blogspot.com,false
,Wed Apr 01 13:02:09 +0000 2020,,,,0,1245335642935943169,,,,en,,,15,1245333375679782913,invincisachin,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @invincisachin: Why don't you give your family a chance to (win) this one crore by directly serving Corona patients? Your family also wa…,https://twitter.com/Kkaidyk/status/1245335642935943169,Sat Dec 14 11:14:00 +0000 2013,Kkaidyk,false,"🇮🇳.



not active too much.
sikhne ka dorr abhi jaari hai...!!😊🙏✍",36821,383,918,1,Earth,🇰‌🇩‌.🎯,Kkaidyk,16513,,,false
,Thu Apr 02 06:10:31 +0000 2020,,,,0,1245594443027103747,,,,en,,,2105,1245571558518575104,mvmeet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mvmeet: 3 yrs back Pinarayi Vijayan asked Yogi ji to visit Kerala Hospitals to learn how to run Hospitals effectively

Now he wanna sen…",https://twitter.com/07thespy/status/1245594443027103747,Sat Feb 06 07:04:30 +0000 2010,07thespy,false,,45310,820,1952,0,,बाहुबली 2.0,07thespy,36768,,,false
,Thu Apr 02 03:07:17 +0000 2020,,,,0,1245548328508461057,,,,en,,,4,1245545139570970626,Neil10790465,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Neil10790465: Corona virus 
Other disasters
Make me think
Everyone needs each other

Understand please
Nobody's perfect 
They may annoy…",https://twitter.com/Maalla00396018/status/1245548328508461057,Wed Apr 24 15:55:24 +0000 2019,Maalla00396018,false,"🇺🇲LESS government is ALWAYS the answer!  Libertarian, homeschooler, Church of Jesus Christ of Latter Day Saints 
#walkAway, #WWG1WGA.
~ Memento Mori ~",62140,1418,1924,1,"State of Jefferson, USA",Malla 🪔,Maalla00396018,11059,,http://comeuntochrist.org,false
,Thu Apr 02 06:17:15 +0000 2020,,,,0,1245596133797163009,,,,en,,,2569,1245408434079457280,friendsofrss,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @friendsofrss: This Mullah from West Bengal wishes more corona virus attacks in India. He also wishes that corona should take away 50 cr…,https://twitter.com/SanjayS96401801/status/1245596133797163009,Sun Mar 26 10:43:56 +0000 2017,SanjayS96401801,false,Working as Govt teacher 100% Nationalist,13568,225,605,1,Rajouri J&k Bharat,Sanjay Sharma,SanjayS96401801,6700,,,false
,Wed Apr 01 07:23:28 +0000 2020,,,,0,1245250410400669696,,,,en,,,412,1245248158004887557,DreNav,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @DreNav: 40.5 K people just watched a grown woman ride a Henny bottle bareback &amp; watched a grown man lick Henny out a woman’s asshole.…,https://twitter.com/WalkIt2emm/status/1245250410400669696,Wed Nov 06 08:09:19 +0000 2019,WalkIt2emm,false,🇭🇹 @Eagles @MiamiHeat @CanesFootball #FreeKodak,3097,167,419,0,FL,WUNNA,WalkIt2emm,4368,,,false
,Wed Apr 01 12:29:29 +0000 2020,,,,0,1245327423035580416,,,,en,,,3437,1245306696802734080,PanamaRedin215,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PanamaRedin215: The worst part is not the test guys, the worst part is dying alone. Once you are quarantined in the hospital your famil…",https://twitter.com/as_adkins/status/1245327423035580416,Fri Feb 21 17:08:42 +0000 2014,as_adkins,false,,18831,535,520,38,+33,Logozo,as_adkins,91465,,,false
,Wed Apr 01 15:28:04 +0000 2020,,,,0,1245372365741137921,,,,en,,,5,1245370147818426373,LegendofBaba,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @LegendofBaba: Dawg I will never need this test send me straight to quarantine I got it okay,https://twitter.com/itssemos/status/1245372365741137921,Wed Jul 06 18:25:12 +0000 2011,itssemos,false,IG: itssemos | The host and founder of Poetic Visions | Pan African,3762,70,185,0,"Stockholm, Sverige",Semira Gual Asmara 🇪🇷,itssemos,1243,,https://soundcloud.com/user-910199,false
,Thu Apr 02 06:28:27 +0000 2020,,,,0,1245598953841680385,,,,en,,,34,1245448804087648256,saileenas,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @saileenas: This is an apt time for the @BJP4Bengal to garland Shyama prasad Mukherjee. During world war 2 and Bengal famine, Shyama pra…",https://twitter.com/faizaman/status/1245598953841680385,Mon Aug 10 07:46:40 +0000 2009,faizaman,false,"Liberal, Socialist & Secularist, stand for Democracy, Freedom, Tolerance, Equality & Individual rights.",43079,587,1680,3,"Bengaluru, Karnataka",Faiz Aman,faizaman,37282,,,false
,Thu Apr 02 05:03:19 +0000 2020,,,,0,1245577529676554240,,,,en,,,376,1245411615618580481,ThAlkaSingh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ThAlkaSingh: @_sabanaqvi You should be

She is the doctor who went to check a CORONA POSITIVE Mu$llim.

She is narrating how muslim att…",https://twitter.com/VDhatrawal/status/1245577529676554240,Tue Jul 31 08:47:52 +0000 2018,VDhatrawal,false,Some people bring happiness wherever they go. Some people bring happiness whenever they go.,9703,222,682,0,"New Delhi/Bhadra, India",Vinod Dhatarwal,VDhatrawal,2525,,,false
,Wed Apr 01 09:59:55 +0000 2020,,,,0,1245289783376498688,,,,en,,,11864,1245037644217823233,thesaralisa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @thesaralisa: This corona virus is unfortunate but  really reveals a lot of people’s true colours - corporations, your favourite influen…",https://twitter.com/AinnZulkefli/status/1245289783376498688,Tue Aug 18 11:33:18 +0000 2009,AinnZulkefli,false,,2256,476,363,1,,🦵🏻,AinnZulkefli,39984,,,false
,Wed Apr 01 22:51:14 +0000 2020,,,,0,1245483893047861249,,,,en,,,12,1245380674179260416,SilvertownTn,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @SilvertownTn: Excellent article from @GreenRupertRead @RupertRead. We need to take this opportunity to re-structure aviation to create…,https://twitter.com/savetheferry1/status/1245483893047861249,Tue Apr 14 20:15:16 +0000 2015,savetheferry1,false,https://t.co/p9kHLKp7N5,30,104,50,0,"London, UK.",Save Woolwich Ferry,savetheferry1,145,,https://www.facebook.com/savethewoolwichfreeferry,false
