coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue Apr 14 05:29:22 +0000 2020,,https://twitter.com/ferozepuronline/status/1249932739865915392/photo/1,https://ferozepuronline.com/to-win-over-corona-crisis-pm-appeals-for-cooperation-from-people-of-india-in-his-address-to-the-nation-to-follow-7-points/,0,1249932739865915392,,,,en,,false,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","To win over Corona crisis, PM appeals for cooperation from people of India in his address to the nation, to follow 7 points https://t.co/wJQbjh7MWY https://t.co/M0GKWGhNMl",https://twitter.com/ferozepuronline/status/1249932739865915392,Mon Sep 22 19:36:27 +0000 2014,ferozepuronline,false,Ferozepur Online,0,42,40,0,Ferozepur,FerozepurOnline.com,ferozepuronline,2821,,http://ferozepuronline.com,false
,Wed Apr 15 03:16:54 +0000 2020,,,,0,1250261790308487169,,,,en,,,71232,1250243527201742848,21savage,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @21savage: Bang outside I hang outside 
don’t come out da house cuz corona outside",https://twitter.com/finesrrr/status/1250261790308487169,Sat Mar 26 08:57:05 +0000 2016,finesrrr,false,I'm probably hoopin..,12649,102,409,0,,@finesrrr,finesrrr,1288,,http://www.instagram.com/finesrrr,false
,Tue Apr 14 16:35:07 +0000 2020,,,,0,1250100280370384900,,,,en,,,90,1249993083418263553,skarmustajii,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @skarmustajii: My reaction to every news I hear about corona,https://twitter.com/m584_/status/1250100280370384900,Fri Aug 31 14:13:41 +0000 2018,m584_,false,•simple is beautiful,15364,172,73,0,,𝐌𝐚𝐫𝐢𝐚𝐦,m584_,8283,,,false
,Tue Apr 14 06:01:50 +0000 2020,,,,0,1249940911204663301,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Corona got me fucked up I had a trip to kr ready,https://twitter.com/sacesk5/status/1249940911204663301,Mon Aug 28 06:54:07 +0000 2017,sacesk5,false,,97,39,48,0,,i5,sacesk5,440,,,false
,Tue Apr 14 06:24:23 +0000 2020,unitedAgainstConvid19,,,0,1249946586504998912,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Corona virus doesn’t know the rich, poor, political party or religion so let’s fight it as a country. #unitedAgainstConvid19",https://twitter.com/Asonaba18/status/1249946586504998912,Tue Mar 03 20:48:06 +0000 2020,Asonaba18,false,,264,14,57,0,,Asonaba,Asonaba18,30,,,false
,Tue Apr 14 07:06:46 +0000 2020,,,,0,1249957249784545280,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wait that NBA player died from corona wtf is that a lie 😭,https://twitter.com/fatimaveee/status/1249957249784545280,Mon Oct 02 07:05:06 +0000 2017,fatimaveee,false,dm your height,6570,419,335,0,"Long Beach, CA",V,fatimaveee,3418,,,false
,Tue Apr 14 11:26:41 +0000 2020,,,,0,1250022660366405632,,,,en,,,6068,1249880945362075648,dcrksun,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dcrksun: corona stopping us all from graduating,,, now nct dream can’t graduate either HA",https://twitter.com/tibeeway_/status/1250022660366405632,Tue Oct 17 08:59:18 +0000 2017,tibeeway_,false,"FAN ACCOUNT
__*__*__*__*__*__*

내 우상은 내 열정의 일부입니다. (*˘︶˘*).｡*♡
EXO • NCT MY VITAMIN ᕙ(＠°▽°＠)ᕗ",8609,234,325,0,Nct,`nana📌,tibeeway_,4994,,,false
,Wed Apr 15 04:02:30 +0000 2020,,,,0,1250273267094437889,,,,en,,,402,1250268177516204038,kavita_krishnan,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @kavita_krishnan: Separating Hindus and Muslims in Ahmedabad Hospital - hospital says it's a govt decision. Is this untouchability &amp; big…,https://twitter.com/Mohamme20193974/status/1250273267094437889,Sat Aug 11 17:11:53 +0000 2018,Mohamme20193974,false,"Live let live,respect for all,wish to see free and independent Palestine n Kashmir,hate wars n killings",7538,192,182,2,United Kingdom,"stay stafe,stay home",Mohamme20193974,17801,,,false
,Wed Apr 15 02:22:00 +0000 2020,,,,0,1250247976884285440,,,,en,,,71232,1250243527201742848,21savage,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @21savage: Bang outside I hang outside 
don’t come out da house cuz corona outside",https://twitter.com/BlasianNelly98/status/1250247976884285440,Mon Feb 27 06:41:11 +0000 2012,BlasianNelly98,false,"22, US Army Engineer🏰🇺🇸",12864,429,536,3,,⛩🌸Nelly🌸⛩,BlasianNelly98,31484,,,false
,Wed Apr 15 04:39:27 +0000 2020,,,,0,1250282565572816896,,,,en,,,71232,1250243527201742848,21savage,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @21savage: Bang outside I hang outside 
don’t come out da house cuz corona outside",https://twitter.com/Dr_SUSor/status/1250282565572816896,Sun Sep 25 03:37:11 +0000 2011,Dr_SUSor,false,"don’t kill em with kindness, kill em with blindness. act like you don’t see a mf😤",14945,501,293,1,,Rachel Susor,Dr_SUSor,17875,,,false
,Wed Apr 15 05:16:48 +0000 2020,,,,0,1250291963703640064,,,,en,,,71232,1250243527201742848,21savage,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @21savage: Bang outside I hang outside 
don’t come out da house cuz corona outside",https://twitter.com/seth_touchstone/status/1250291963703640064,Sat Apr 19 03:14:35 +0000 2014,seth_touchstone,false,B 🖤,4044,550,453,3,,hellboy 🖤,seth_touchstone,6228,,,false
,Tue Apr 14 13:08:45 +0000 2020,,,,1,1250048346443710464,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Our generation lived through a lot of historical moments. But bro... this?? This corona thing? Fosho a historical moment I did not want to be part of. Lol.,https://twitter.com/SoundQuest_SA/status/1250048346443710464,Mon May 31 07:30:07 +0000 2010,SoundQuest_SA,false,,3854,4336,15,18,South Africa,SOUNDQUEST,SoundQuest_SA,16340,,http://www.soundquest.co.za/,false
,Tue Apr 14 18:02:37 +0000 2020,UddhavResign,,,0,1250122302152298497,,,,en,,,54,1250082932355563521,Abhiman01338498,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Abhiman01338498: #UddhavResign
*PIC1..Jamatis entered Dharvi spread Corona.
Maha Govt silent due to vote Bank

*PIC2..Maharstra has hig…",https://twitter.com/iMS_Bishnoi/status/1250122302152298497,Tue Sep 06 16:44:25 +0000 2011,iMS_Bishnoi,false,"Thinker,Passionate, Dreamer...",18528,227,674,1,"Jodhpur, India",Mahesh Godara Bishnoi,iMS_Bishnoi,11557,,,false
,Wed Apr 15 02:06:05 +0000 2020,,,,0,1250243969973444609,,,,en,,,71232,1250243527201742848,21savage,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @21savage: Bang outside I hang outside 
don’t come out da house cuz corona outside",https://twitter.com/iEatTwitrSlutz/status/1250243969973444609,Mon Jan 19 03:02:04 +0000 2009,iEatTwitrSlutz,false,Pending...🚦,6477,2706,1551,3,"🚪,CA",🏁™,iEatTwitrSlutz,70884,,https://youtu.be/NV9cTRvrS2c,false
,Wed Apr 15 05:06:14 +0000 2020,,,,0,1250289306456879105,,,,en,,,71232,1250243527201742848,21savage,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @21savage: Bang outside I hang outside 
don’t come out da house cuz corona outside",https://twitter.com/jordandoyle__/status/1250289306456879105,Thu Feb 09 23:56:49 +0000 2012,jordandoyle__,false,byob,14984,121,123,0,,Jordan,jordandoyle__,2919,,,false
,Wed Apr 15 02:59:48 +0000 2020,,,,0,1250257489553129474,,,,en,,,71232,1250243527201742848,21savage,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @21savage: Bang outside I hang outside 
don’t come out da house cuz corona outside",https://twitter.com/HueDanielle/status/1250257489553129474,Thu Dec 29 08:43:28 +0000 2016,HueDanielle,false,,6200,80,138,0,"Atlanta, GA",d,HueDanielle,1100,,,false
,Tue Apr 14 10:50:43 +0000 2020,,,,0,1250013612338536449,,,,en,,,6068,1249880945362075648,dcrksun,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dcrksun: corona stopping us all from graduating,,, now nct dream can’t graduate either HA",https://twitter.com/ksoo88/status/1250013612338536449,Wed Apr 11 21:24:55 +0000 2018,ksoo88,false,,17829,109,476,0,"she/her ig, po polsku kurwa",hania | wonpil day!!,ksoo88,10747,,,false
,Tue Apr 14 05:30:29 +0000 2020,,,https://twitter.com/AudaciousQuest/status/1249712416088158208,0,1249933023098761216,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","India could have doomed under Corona Tsunami,had incompetent &amp; the most corrupt &amp; communal Congress Party been in power today. It could have proved catastrophic.We are lucky to have a great visionary PM. You people are only slaves of an Italian family &amp; shall always remain alike. https://t.co/q06LKpAG7t",https://twitter.com/lkpreeti/status/1249933023098761216,Tue Jun 25 15:19:38 +0000 2013,lkpreeti,false,Studied-Allahabad University/Nationalist/No Party affiliation/Adventurist/Writer/ Traveller​/Academic/A Humane/ Mission:Fight Corruption/Save environment.,38,97,181,0,"Faridabad, India",Lalit Asthana,lkpreeti,1026,,,false
,Tue Apr 14 15:03:29 +0000 2020,,,,0,1250077219164057603,Mythicalsausage,1250076329388716000,765879402,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Mythicalsausage Mythical Sausage making modern houses? Maaan something infected you harder than corona.

Just kidding, keep up the good work and trying something new is good. Luv ur vids!",https://twitter.com/SkipperFake/status/1250077219164057603,Sun Jun 16 08:29:06 +0000 2019,SkipperFake,true,i like Minecraft,363,1,60,0,,Fake Skipper,SkipperFake,6,,,false
,Tue Apr 14 05:54:52 +0000 2020,,,,0,1249939158719553539,,,,en,,,1209,1249925246678749184,KyaUkhaadLega,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KyaUkhaadLega: Instead of PM @narendramodi , imagine having a guy like @RahulGandhi making tough decisions like balancing prevention of…",https://twitter.com/HellBatFE/status/1249939158719553539,Fri Dec 24 03:24:13 +0000 2010,HellBatFE,false,The Dark Knight | Billionaire | Industrialist | Philanthropist  | WAYNE Enterprises | Playboy | Greatest Fighter | Greatest Detective |,142383,1513,1836,41,"Gotham, DC",HellBat,HellBatFE,151379,,,false
,Tue Apr 14 19:46:07 +0000 2020,,,,0,1250148347773685760,,,,en,,,512,1250110103472177156,thomaskaine5,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @thomaskaine5: Do you think Fox News should be sued for their role in the spreading lies about the corona-virus?   What about their enab…,https://twitter.com/JudithMalys/status/1250148347773685760,Mon Jan 27 13:36:44 +0000 2014,JudithMalys,false,"I am a retired teacher, a member of the local school board and strong advocate to preserve public schools. Opinions expressed are my own.",26865,145,21,11,"East Aurora, New York",Judith Malys,JudithMalys,25166,,,false
,Tue Apr 14 07:49:43 +0000 2020,,,,0,1249968061962051584,,,,en,,,12,1249938435378483200,rpsingh,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @rpsingh: Bowlers know how important is patience when they wait for a wicket. Similarly, we all have to show greater patience as we have…",https://twitter.com/devtripathioo7/status/1249968061962051584,Thu Oct 20 06:51:01 +0000 2016,devtripathioo7,false,"आस्तिक हूं नास्तिक हूं जो भी हूं वास्तविक हूं 
ट्वीट्स जानकारी के लिए, रिट्वीट्स को लें के भावुक न हों विचार,राय निजी संस्थान के नही @tv9bharatvarsh",11705,1389,329,1,"Pratapgarh, India",देव त्रिपाठी Dev Tripathi,devtripathioo7,3423,,https://www.facebook.com/devtripathiooo7,false
,Tue Apr 14 15:54:07 +0000 2020,,,,0,1250089962302844928,,,,en,,,99,1250089403634143232,tequieremos,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @tequieremos: ""Whoever sits in his house so that people are safe from him and he is safe from the people, his security is guaranteed by…",https://twitter.com/ZaheerzE/status/1250089962302844928,Sat Feb 23 12:23:52 +0000 2013,ZaheerzE,false,"CAT, ACA, MPA, CPA , Still love to teach kids, Photographer, A Rooted 🇵🇰 and Responsible Citizen, SKANS, NCA, Sydney & Macquarie University.",196863,637,2100,52,Sydney 🇦🇺 | Lahore 🇵🇰 ,Muhammad Zaheer,ZaheerzE,87418,,,false
,Tue Apr 14 14:20:22 +0000 2020,SomeoneTellNMS,,,0,1250066370022252546,,,,en,,,34,1250055050019430401,FaithLukosi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FaithLukosi: #SomeoneTellNMS 
Nairobi is the epicenter of Coronavirus pandemic. We want to know what NMS leadership is doing to combat…",https://twitter.com/KimaywaMatthew/status/1250066370022252546,Wed Apr 08 14:11:43 +0000 2020,KimaywaMatthew,true,From ashy to now close to classy,399,29,330,0,,Mat Kimaywa,KimaywaMatthew,1280,,,false
,Tue Apr 14 13:53:24 +0000 2020,,,,0,1250059583638380546,,,,en,,,13,1250059309087690755,redsarah99,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @redsarah99: ""Matt Hancock is facing mounting pressure to resolve the shortages in personal protective equipment for frontline doctors a…",https://twitter.com/CrabitMaw/status/1250059583638380546,Tue Sep 17 15:31:13 +0000 2019,CrabitMaw,false,"#Socialist #Feminist #indyref2 #90sRaver #SAHM of 3 #AutismMum #WFH If am no very nice to you, there’s a fuckin good reason for that, don’t bother arguin 🖕🏼",7389,176,1299,0,"Glasgow, Scotland",Lesley Stay the fuck in 🏴󠁧󠁢󠁳󠁣󠁴󠁿,CrabitMaw,4221,,https://www.instagram.com/p/B7G0Ehhlu0y/?igshid=1pfggnt7vbicy,false
,Wed Apr 15 06:41:04 +0000 2020,COVID2019,,https://www.freelancer.com/get/sameebasit?f=give,0,1250313170008170496,davidlukinbill_,1250134805343285200,908053469608792000,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@davidlukinbill_ @blockchain Since corona virus has taken over the world, Freelancing is one of the few way left to earn money now
Follow the link below to sign up on Freelancer and then see what jobs you can do there to earn money.

#COVID2019

https://t.co/z2AAkVY0yY",https://twitter.com/editor_sb/status/1250313170008170496,Mon Feb 17 02:13:16 +0000 2020,editor_sb,false,We Design all type of Social media and Printable Graphic designs to boost your Brand/Business audience. Visit our Facebook Page Below to Contact Us 👇👇,1,1,1,0,,SB Graphics - Graphics Editor,editor_sb,1168,,http://web.facebook.com/SB-Graphics-Graphics-Editor-105189867733422/,false
,Tue Apr 14 10:29:28 +0000 2020,,,,0,1250008261534810113,,,,en,,,247,1250005376218644481,Chris_Boardman,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Chris_Boardman: If you want people to stay apart and not use public transport, we have no choice but to protect, prioritise and enable…",https://twitter.com/danorak/status/1250008261534810113,Thu Feb 08 16:42:07 +0000 2007,danorak,false,"Creative Director of Home & Other Dan @bbc.  Futures & tangents & systems & connections. 
I don't speak for my employer as they'll be delighted to know",4283,807,701,84,Sheffield,Dan Jones,danorak,8541,,https://danorak.github.io/,false
,Tue Apr 14 14:23:16 +0000 2020,,,,0,1250067099499868160,,,,en,,,421,1249993438658887681,AminuddeenAyman,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AminuddeenAyman: Dua tiga corona virus, satu negara is in isolation
Send me your location, let's focus on communication
-Jarjit sad boi…",https://twitter.com/nlrnfzw/status/1250067099499868160,Mon Nov 23 03:05:55 +0000 2015,nlrnfzw,false,"Weird but fun, broken but free",1066,70,113,4,Malaysia,nlrnfzw,nlrnfzw,11881,,,false
,Tue Apr 14 18:27:19 +0000 2020,GlobalRepentanceCall,,,0,1250128517997748225,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The LORD is using Corona Virus to pitch the last call to #GlobalRepentanceCall
Let us recognize the hour of our Visitation,and run to The LORD LORD because the season that is coming is unbearable,you cannot endure it",https://twitter.com/antonyomond23/status/1250128517997748225,Sat Jun 17 12:20:06 +0000 2017,antonyomond23,false,"Follower of Christ Jesus, in the Ministry of Repentance and Holiness",266,152,133,0,"Nairobi, Kenya",Antony Omondi,antonyomond23,204,,,false
,Tue Apr 14 16:07:55 +0000 2020,,,,0,1250093436025352192,,,,en,,,68,1250000018213203968,iamdjtitanium,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @iamdjtitanium: Face mask made out of beads lmaoooo!!! Me way my nose big. Corona go just day sprint inside like Daniel James on steroid…,https://twitter.com/pinky_bii/status/1250093436025352192,Tue Jan 23 13:20:34 +0000 2018,pinky_bii,false,,9178,650,911,0,"Lagos, Nigeria",B.,pinky_bii,60,,,false
,Tue Apr 14 09:31:09 +0000 2020,Tableeghi,,,0,1249993584956375040,,,,en,,,119,1249972279154442241,Majid_Agha,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Majid_Agha: HYDERABAD  DEFEATS  CORONA :
134 #Tableeghi Jama'at members who were tested COVID-19 Positive were quarantined &amp; cured by #…",https://twitter.com/shobi921/status/1249993584956375040,Fri Dec 11 17:43:31 +0000 2009,shobi921,false,Muslim=Allah O Akbar Pakistani=Pakistan Zindabad Sindhi3,95605,858,611,26,Pakistan Sindh Karachi ,m.shoaib.abbasi,shobi921,88626,,,false
,Tue Apr 14 17:34:19 +0000 2020,,,,0,1250115181461393408,,,,en,,,1315,1250114528588615681,AMIT_GUJJU,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AMIT_GUJJU: So 2 Congress Muslim MLAs in Gujarat who have tested corona positive today (and had symptoms of corona) visited Gujarat CM…,https://twitter.com/LUvish_/status/1250115181461393408,Mon Apr 16 17:01:41 +0000 2018,LUvish_,false,🇮🇳 |patriot|Hindu|https://t.co/In7vBJVt1H| \Jammu🔄Delhi/. \ poltically neutral but ideologically inclined to RW/ लोका: समस्ता: सुखिनो भवन्तु,65632,278,821,0,"KISHTWAR,JAMMU,J&K,INDIA ",VISHAL THAKUR,LUvish_,12464,,,false
,Tue Apr 14 14:49:00 +0000 2020,care4cbd care4health care4u,https://twitter.com/Care4Cbd/status/1250073574850859008/photo/1,,1,1250073574850859008,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",New Corona Friendly Benches #care4cbd #care4health #care4u https://t.co/sLGuY425Qt,https://twitter.com/Care4Cbd/status/1250073574850859008,Tue Apr 09 12:30:56 +0000 2019,Care4Cbd,false,CBD has therapeutic compounds without any mind altering effects.  Follow https://t.co/8GgoqSIHZ3 help us to help you!,203,1945,3350,1,,Care4CBD,Care4Cbd,156,,http://www.care4cbd.com,false
,Wed Apr 15 05:56:11 +0000 2020,,,,0,1250301876173561858,,,,en,,,4155,1250288139148525571,iAnkurSingh,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @iAnkurSingh: Times of India Journalist wants Modi, Shah to die of Corona.

No action taken by @timesofindia against her https://t.co/aV…",https://twitter.com/Hindu108/status/1250301876173561858,Thu Feb 12 13:18:11 +0000 2015,Hindu108,false,"Soldier , Guard of Hinduism and Army Brat",25269,474,2721,0,Argentina ,M N(जय श्रीराम!) 🇮🇳,Hindu108,74347,,,false
,Tue Apr 14 11:34:13 +0000 2020,Corona BrexitJohnson,,,0,1250024559526531072,,,,en,,,412,1249944031318159360,AcademyOfRock,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AcademyOfRock: While Germany were making preparations for #Corona in January, #BrexitJohnson and the @Conservatives were minting ceremo…",https://twitter.com/salbags60/status/1250024559526531072,Wed Apr 11 09:58:01 +0000 2018,salbags60,false,"Corbynista, Labour member. Spurs fan. Vegan wanker. I block bores, dickheads, rude FBPEs. I detest tories. That’s my hand in the picture.",60876,2220,2402,3,Norfolk,sidbags,salbags60,34519,,,false
,Tue Apr 14 21:37:32 +0000 2020,,,https://twitter.com/wahoovoice/status/1228350137157599233,0,1250176387216007168,,,,en,,false,1,1250176364575105032,BooAgeeVATLA,"<a href=""https://twitter.com/wahoowa_bot"" rel=""nofollow"">wahoowa-bot</a>",RT @BooAgeeVATLA: @coachJC_UVA was tryna get people hip to the home court app before corona https://t.co/5I9VbtePlm,https://twitter.com/wahoowa_bot/status/1250176387216007168,Thu Feb 27 03:14:07 +0000 2020,wahoowa_bot,false,"That good old song of Wah-hoo-wah—we'll sing it o'er and o'er

#GoHoos 🔶⚔︎",0,269,0,0,"Charlottesville, VA",WaHOOwa,wahoowa_bot,16259,,,false
,Tue Apr 14 06:19:57 +0000 2020,,,,0,1249945471713501185,,,,en,,,2,1249945264191930369,ChristianThayes,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ChristianThayes: This corona shit so whack bro. Like damn life just hit a fucking stand still,https://twitter.com/Missfanciee___/status/1249945471713501185,Fri Jan 10 06:07:57 +0000 2014,Missfanciee___,false,"22 ♎️ 
NSU ✈️ UL-Lafayette🌶 Private Artist",8369,1636,1516,3,"Lafayette, LA",Shonte’ 💕,Missfanciee___,13647,,,false
,Tue Apr 14 18:06:15 +0000 2020,,,,0,1250123216313397248,,,,en,,,22,1250037813745029121,HariSolankiBJP,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HariSolankiBJP: PM's 7 pleas

1. Take care of the elderly
2. Strictly follow guidelines of lockdown 
3. Increase immunity, follow Ayush…",https://twitter.com/kavyahindu_13/status/1250123216313397248,Mon Mar 30 06:28:57 +0000 2020,kavyahindu_13,false,"जय हिंद जय हिन्दू राष्ट्र हिन्दू राष्ट्रवादी समर्थक भारत @hindurastrwadi
 समर्थक हूँ",762,268,391,0, गुजरात,काव्या हिन्दू ब्राह्मण🇮🇳,kavyahindu_13,6301,,,false
,Tue Apr 14 06:32:17 +0000 2020,Corona,,,7,1249948574038679552,sharma_jyo,1249945706606944300,1171756815672938500,en,,,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sharma_jyo @UMANUJ @VS40046110 @arunbothra @ChandrakarLiman @darshan2866 @arvindpadhee @AboutIndia @that_happy_gal @maggie_delhi @jyotsnadevi33 @granny_1857 @NamrataWakhloo @saipjena @w_karve @Dr_MR_Satapathy @Drakshays @jnpankaj @samarjeet_n @SowMe18 Let us stand united now and fight #Corona and ensure its defeat. Ladakh will welcome u with its full grandeur for sure.,https://twitter.com/Rabipandacug/status/1249948574038679552,Mon Sep 18 06:28:56 +0000 2017,Rabipandacug,false,"Easy Going, Liberal and Cool . Reading, Riding and Biking Enthusiast.会说中文. Passionate for Gyming, Golfing and Running. Foodie. Dad of an Angel. Proud Odia.",50565,542,1174,2,India,Rabindra Panda,Rabipandacug,17184,,,false
,Wed Apr 15 03:48:22 +0000 2020,StaySafeStayHealthy,,,0,1250269711679422464,,,,en,,,246,1250234995412594690,imVicky_insan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @imVicky_insan: #StaySafeStayHealthy
Meditation really is a majestic practice for reprogramming the mind and seeing with clarity. To pro…",https://twitter.com/jatininsansirsa/status/1250269711679422464,Sun Oct 12 15:01:49 +0000 2014,jatininsansirsa,false,,7129,2935,2982,10,"Dubai, United Arab Emirates",jatin,jatininsansirsa,152440,,,false
,Wed Apr 15 01:33:49 +0000 2020,,https://twitter.com/minicris408/status/1250208550401400834/video/1,,0,1250235848634675201,,,,en,,false,8,1250208550401400834,minicris408,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @minicris408: How corona got me https://t.co/qWkTvrapBl,https://twitter.com/RuedaJesenia/status/1250235848634675201,Mon Mar 25 06:01:52 +0000 2019,RuedaJesenia,false,,4643,167,182,0,"San Jose, CA",Jesenia Rueda,RuedaJesenia,2844,,,false
,Tue Apr 14 10:29:27 +0000 2020,,https://twitter.com/BaalbuddyBb/status/1249984524970328066/photo/1,,0,1250008259408232451,,,,en,,false,353,1249984524970328066,BaalbuddyBb,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @BaalbuddyBb: Patreon request: Corona-chan getting railed by Vaccine Man. https://t.co/8BHYhtlA9o,https://twitter.com/Purppenguins/status/1250008259408232451,Wed Oct 15 08:55:54 +0000 2014,Purppenguins,false,Hardworking Penguin,27498,608,649,15,Asia,Working Penguin,Purppenguins,32765,,,false
,Tue Apr 14 09:58:31 +0000 2020,,,,0,1250000475828740096,,,,en,,,262,1249968584840957954,Majid_Agha,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Majid_Agha: SUKKUR  DEFEATS  CORONA :
City which hosted over 1,300 Corona suspects (pilgrims from Iran), quarantined &amp; treated them at…",https://twitter.com/Khalidkhushk5/status/1250000475828740096,Sat Apr 29 17:24:57 +0000 2017,Khalidkhushk5,false,Government & Politics,464341,1426,621,1,"ٹھٹھہ, پاکستان",Khalid,Khalidkhushk5,242500,,,false
,Tue Apr 14 20:25:32 +0000 2020,,,,0,1250158266631491584,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",After corona what will be the greeting??,https://twitter.com/sambekz_x2/status/1250158266631491584,Thu Apr 17 11:46:59 +0000 2014,sambekz_x2,false,Opinions are my own and Retweets are not endorsements. Firstlover,2270,1555,998,8,,Captain,sambekz_x2,18638,,,false
,Tue Apr 14 17:46:56 +0000 2020,,,,0,1250118353563205632,,,,en,,,33,1246945590841430017,AjitPaiFCC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AjitPaiFCC: You don’t say. 

Former Prime Minister of Denmark @AndersFoghR: “Until now, the world’s multilateral bodies have gone along…",https://twitter.com/shoshido/status/1250118353563205632,Mon Nov 26 17:02:10 +0000 2007,shoshido,false,Austere Zionist Scholar. Death to Gluten. #JohnsonWeld2016 🧢 #SMOD2020,106089,2699,2500,118,"Portland, Oregon, USA",Kerfuffle Actual 🧼🤲🤗,shoshido,167097,,https://myspace.com/shoshido,false
,Tue Apr 14 15:59:49 +0000 2020,,,https://snehil0802.wordpress.com/2020/04/13/corona-control-in-kerala/,0,1250091397484392449,,,,en,,false,6,1249948550085001216,snehil0802,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @snehil0802: My thoughts on why Kerala was able to control the covid spread till now.

https://t.co/06L1aPrih0",https://twitter.com/Jatinde50424745/status/1250091397484392449,Wed Aug 14 11:10:36 +0000 2019,Jatinde50424745,false,“learn to love into freedom rather than in cages”,15,2,849,0,,Jatinder Singh,Jatinde50424745,13,,,false
